symbol	subsectorcode	industryname	supersector	sector	subsector	foundingdate	chartercapital	numberofemployee	banknumberofbranch	companyprofile	listingdate	exchange	firstprice	issueshare	listedvalue	companyname	ttmtype	marketcap	sharesoutstanding	bv	beta	eps	dilutedeps	pe	pb	dividendyield	totalrevenue	profit	asset	roe	roa	npl	financialleverage
VIP	2773	Công nghiệp	Hàng & Dịch vụ Công nghiệp	Vận tải	Vận tải Thủy	31/12/2005 00:00:00	684709410000.0	516	0	"&lt;DIV style=&quot;FONT-FAMILY: Arial; FONT-SIZE: 10pt;&quot;&gt;
&lt;P&gt;C&#244;ng ty Cổ phần Vận tải Xăng dầu&amp;nbsp;VIPCO (VIP) c&#243;&amp;nbsp;tiền th&#226;n l&#224; C&#244;ng ty vận tải Xăng dầu đường thủy&amp;nbsp;I th&#224;nh lập năm 1980. VIP ch&#237;nh thức hoạt động theo m&#244; h&#236;nh c&#244;ng ty cổ phần từ năm&amp;nbsp;2005. Hoạt động ch&#237;nh của c&#244;ng ty l&#224; vận tải xăng dầu viễn dương v&#224; ven biển, kinh doanh xăng dầu, kinh doanh bất động sản. Hoạt động vận tải xăng dầu v&#224; sản phẩm ho&#225; dầu bằng đường biển l&#224; hoạt động chủ đạo của c&#244;ng ty chiếm hơn 50% doanh thu v&#224; 90% lợi nhuận của cả c&#244;ng ty trong đ&#243; chủ yếu l&#224; chở xăng dầu nhập khẩu cho Tổng c&#244;ng ty xăng dầu Việt Nam. C&#244;ng ty c&#243; đội t&#224;u biển tổng trọng tải&amp;nbsp;180.000 DWT, l&#224; một trong số &#237;t đội t&#224;u biển vận tải xăng dầu của Việt &lt;?xml:namespace prefix = &quot;st1&quot; ns = &quot;urn:schemas-microsoft-com:office:smarttags&quot; /&gt;&lt;st1:country-region&gt;&lt;st1:place&gt;&lt;st1:country-region&gt;&lt;st1:place&gt;Nam&lt;/st1:place&gt;&lt;/st1:country-region&gt;&lt;/st1:place&gt;&lt;/st1:country-region&gt; c&#243; tải trọng lớn nhất, được chia l&#224;m 2 nh&#243;m chuy&#234;n vận tải tuyến quốc tế v&#224; nội địa. VIP&amp;nbsp;L&#224; th&#224;nh vi&#234;n của PETROLIMEX, n&#234;n c&#244;ng ty c&#243; sẵn thị phần lớn trong việc vận chuyển v&#224; kinh doanh xăng dầu cho ch&#237;nh Tổng c&#244;ng ty. Ng&#224;y 21/12/2006, VIP ch&#237;nh thức giao dịch tr&#234;n Sở Giao dịch Chứng kho&#225;n Th&#224;nh phố Hồ Ch&#237; Minh (HOSE).&lt;/P&gt;&lt;/DIV&gt;"	21/12/2006 00:00:00	HOSE	55000.0	68470941.0	462863561160.00	Công ty Cổ phần Vận tải Xăng dầu VIPCO	1	445202398800.0	65470941.0	16985.8499806960	-0.4696261616	1974.4053320236	1974.4053320236	3.4440749778	0.4003332190	0.0882352941	621437324861.0	36393199922.0	1462020533671.0	0.1195857488	0.0905760571	0.0000000000	0.3146725805
GVT	1737	Nguyên vật liệu	Tài nguyên Cơ bản	Lâm nghiệp và Giấy	Sản xuất giấy	23/09/2008 15:35:00	116051000000.0	480	0	"&lt;DIV style=&quot;FONT-FAMILY: Arial; FONT-SIZE: 10pt;&quot;&gt;
&lt;P&gt;C&#244;ng ty Cổ phần Giấy Việt Tr&#236; (GVT) c&#243; tiền th&#226;n l&#224; Nh&#224; m&#225;y Giấy Việt Tr&#236;, được khởi c&#244;ng x&#226;y dựng v&#224;o th&#225;ng 12/1958. GVT hoạt&amp;nbsp;động chủ yếu trong lĩnh vực sản xuất v&#224; kinh doanh bột giấy v&#224; giấy. C&#244;ng ty ch&#237;nh thức chuyển sang hoạt động theo m&#244; h&#236;nh c&#244;ng ty cổ phần v&#224;o năm 2008. GVT hiện đang quản l&#253; v&#224; vận h&#224;nh Nh&#224; m&#225;y Giấy Việt Tr&#236; với tổng c&#244;ng suất 80.000 tấn/năm. GVT được giao dịch tr&#234;n thị trường UPCOM từ th&#225;ng 01/2017.&lt;/P&gt;&lt;/DIV&gt;"	12/01/2017 00:00:00	Upcom	10800.0	11605100.0	440993800000.00	Công ty Cổ phần Giấy Việt Trì	0	388387881700.0	11605100.0	14329.9159595350	-0.3659151503	9797.3263485364	9797.3263485364	3.4159319399	2.3354638014	0.0896405414	1217676829203.0	71961362030.0	610279623516.0	0.5042209237	0.1354594839	0.0000000000	2.6697488171
VGR	2777	Công nghiệp	Hàng & Dịch vụ Công nghiệp	Vận tải	Kho bãi, hậu cần và bảo dưỡng	28/10/2014 00:00:00	632500000000.0	157	0	&lt;DIV style=&quot;FONT-FAMILY: Arial; FONT-SIZE: 10pt;&quot;&gt;C&#244;ng ty Cổ phần Cảng xanh VIP (VGR) được th&#224;nh lập v&#224;o năm 2014 bởi&amp;nbsp;02 cổ&amp;nbsp;đ&#244;ng lớn l&#224; C&#244;ng ty Cổ phần Container Việt Nam v&#224; C&#244;ng ty Cổ phần Vận tải Xăng Dầu VIPCO. C&#244;ng ty hoạt động ch&#237;nh trong lĩnh vực cung cấp dịch vụ bốc xếp h&#224;ng h&#243;a v&#224; lưu giữ container. VGR trở th&#224;nh c&#244;ng ty đại ch&#250;ng từ năm 2016. C&#244;ng ty&amp;nbsp;l&#224; đơn vị sở hữu vận h&#224;nh Cảng xanh VIP&amp;nbsp;đặt tại Khu Kinh tế Đ&#236;nh Vũ - C&#225;t Hải, phường Đ&#244;ng Hải, quận Hải An, th&#224;nh phố Hải Ph&#242;ng với&amp;nbsp;độ s&#226;u trước bến -9,5 m, vũng quay 320m, chiều d&#224;i cầu t&#224;u 400m v&#224;&amp;nbsp;diện t&#237;ch b&#227;i container 20ha c&#243; thể xếp chứa tối đa 12.000 Teus. VGR được giao dịch tr&#234;n thị trường UPCOM từ th&#225;ng 04/2018.&lt;/DIV&gt;	12/04/2018 00:00:00	Upcom	18000.0	63250000.0	0	Công ty Cổ phần Cảng xanh VIP	1	1591053750000.0	63250000.0	16059.5542357945	0.1919678760	2667.7275564427	2667.7275564427	9.4293736777	1.5663572993	0.3975352813	791771660788.0	133479485820.0	1131400948449.0	0.1675051396	0.1493414039	0.0000000000	0.1138392615
VLP	2799	Công nghiệp	Hàng & Dịch vụ Công nghiệp	Tư vấn & Hỗ trợ Kinh doanh	Chất thải & Môi trường	22/07/2010 00:00:00	35362220000.0	264	0	&lt;DIV style=&quot;FONT-FAMILY: Arial; FONT-SIZE: 10pt;&quot;&gt;C&#244;ng ty Cổ phần C&#244;ng tr&#236;nh C&#244;ng cộng Vĩnh Long (VLP), c&#243; tiền th&#226;n l&#224; C&#244;ng ty TNHH MTV C&#244;ng tr&#236;nh C&#244;ng cộng Vĩnh Long, được th&#224;nh lập v&#224;o năm 2010. C&#244;ng ty hoạt động trong lĩnh vực cung cấp dịch vụ vệ sinh mội trường c&#244;ng &#237;ch.&amp;nbsp;VLP ch&#237;nh thức hoạt động theo m&#244; h&#236;nh c&#244;ng ty cổ phần từ th&#225;ng 10/2016.&amp;nbsp;C&#244;ng ty&amp;nbsp;l&#224; đơn vị&amp;nbsp;được UBND tỉnh Vĩnh Long giao&amp;nbsp;thực hiện thu gom, xử l&#253; r&#225;c thải, quản l&#253; v&#224; vận h&#224;nh điện chiếu s&#225;ng c&#244;ng cộng v&#224; quản l&#253; chăm s&#243;c c&#244;ng vi&#234;n c&#226;y xanh tr&#234;n địa b&#224;n tỉnh Vĩnh Long. VLP được giao dịch tr&#234;n thị trường UPCOM từ th&#225;ng 07/2017.&lt;/DIV&gt;	18/07/2017 00:00:00	Upcom	10400.0	3536222.0	0	Công ty Cổ phần Công trình Công cộng Vĩnh Long	0	4950710800.0	3536222.0	13830.6744163687	0.0000999546	2831.0243231336	2831.0243231336	0.4945206541	0.1012242757	0.5000000000	76322069671.0	10011130494.0	61808373724.0	0.2092864677	0.1691889979	0.0000000000	0.2637595113
VIR	5753	Dịch vụ Tiêu dùng	Du lịch và Giải trí	Du lịch & Giải trí	Khách sạn	03/08/2005 09:47:00	82400000000.0	128	0	&lt;DIV style=&quot;FONT-FAMILY: Arial; FONT-SIZE: 10pt;&quot;&gt;C&#244;ng ty Cổ phần Du lịch Quốc tế Vũng T&#224;u (Vung Tau Intourco Resort) tiền th&#226;n l&#224; khu du lịch nghỉ dưỡng Vũng T&#224;u được th&#224;nh lập năm 2005. Năm 2006, c&#244;ng ty được cổ phần h&#243;a. Vốn điều lệ hiện tại l&#224; 52,4 tỷ đồng. Ng&#224;nh nghề kinh doanh chủ yếu của c&#244;ng ty l&#224; kinh doanh kh&#225;ch sạn, nh&#224; h&#224;ng, dịch vụ giải tr&#237;. B&#234;n cạnh đ&#243;, c&#244;ng ty c&#242;n kinh doanh dịch vụ massage, karaoke, h&#224;ng thủ c&#244;ng mỹ nghệ. Vung Tau Intourco Resort&amp;nbsp;được c&#244;ng nhận&amp;nbsp;l&#224; khu nghỉ dưỡng đạt ti&#234;u chuẩn&amp;nbsp;4 sao v&#224; l&#224; một trong những&amp;nbsp;đơn vị kinh doanh du lịch v&#224; dịch vụ du lịch dẫn&amp;nbsp;đầu tỉnh B&#224; Rịa - Vũng T&#224;u.&lt;/DIV&gt;	01/07/2010 00:00:00	Upcom	0.0	8240000.0	0	Công ty Cổ phần Du lịch Quốc tế Vũng Tàu	0	82400000000.0	8240000.0	11912.7950364078	-0.2953459593	1142.5532807039	1142.5532807039	8.7523270633	0.8394335645	0.0300000000	61592400280.0	9414639033.0	113100315740.0	0.0976357843	0.0849611702	0.0000000000	0.1521869076
VIS	1757	Nguyên vật liệu	Tài nguyên Cơ bản	Kim loại	Thép và sản phẩm thép	26/12/2003 00:00:00	738303930000.0	774	0	&lt;DIV style=&quot;FONT-FAMILY: Arial; FONT-SIZE: 10pt;&quot;&gt;C&#244;ng ty cổ phần Th&#233;p Việt &#221; (VISCO) th&#224;nh lập từ năm 2003.&amp;nbsp;Th&#233;p Việt&amp;nbsp;&#221;&amp;nbsp;chuy&#234;n sản xuất kinh doanh c&#225;c sản phẩm th&#233;p c&#243; thương hiệu th&#233;p Việt-&#221;; Sản xuất kinh doanh xuất nhập khẩu nguy&#234;n vật liệu, thiết bị phụ t&#249;ng phục vụ cho ng&#224;nh th&#233;p.&amp;nbsp;Th&#233;p Việt&amp;nbsp;&#221;&amp;nbsp;hiện được trang bị một d&#226;y chuyền c&#225;n th&#233;p v&#224;o loại hiện đại nhất do tập đo&#224;n Danieli (&#221;) cung cấp. Nh&#224; m&#225;y sản xuất ph&#244;i th&#233;p của C&#244;ng ty c&#243; c&#244;ng suất 500.000 tấn/năm, c&#244;ng nghệ Consteel nhập khẩu từ Italy. Sản phẩm của C&#244;ng ty được sử dụng tại c&#225;c c&#244;ng tr&#236;nh lớn, trọng điểm quốc gia như thủy điện Sơn La, thủy điện Lai Ch&#226;u, Th&#225;p Keangnam, Trung t&#226;m hội nghị quốc gia, Cầu Thanh Tr&#236;, Royal City...Ng&#224;y 25/12/2006, VIS ch&#237;nh thức giao dịch tr&#234;n Sở giao dịch chứng kho&#225;n th&#224;nh phố Hồ Ch&#237; Minh (HOSE)&lt;/DIV&gt;	25/12/2006 00:00:00	HOSE	45000.0	73830393.0	989327266200.00	Công ty Cổ phần Thép Việt Ý	1	926571432150.0	73830393.0	6891.8355315134	0.5747225857	-912.0344065756	-912.0344065756	-13.7604457787	1.8209952839	0.0000000000	4593003784174.0	-218716500183.0	2776281024166.0	-0.1383842343	-0.0258541296	0.0000000000	4.4562384251
VSN	3577	Hàng Tiêu dùng	Thực phẩm và đồ uống	Sản xuất thực phẩm	Thực phẩm	11/10/2006 00:00:00	809143000000.0	4878	0	&lt;DIV style=&quot;FONT-FAMILY: Arial; FONT-SIZE: 10pt;&quot;&gt;C&#244;ng ty Cổ phần Việt Nam Kỹ Nghệ S&#250;c Sản (VISSAN) l&#224; một th&#224;nh vi&#234;n của Tổng C&#244;ng ty Thương mại S&#224;i G&#242;n (SATRA) được th&#224;nh lập năm 1970 v&#224;&amp;nbsp;chuyển đổi m&#244; h&#236;nh th&#224;nh c&#244;ng ty cổ phần v&#224;o th&#225;ng 07/2016. Lĩnh vực kinh doanh ch&#237;nh của c&#244;ng ty l&#224; sản xuất kinh doanh thịt tươi sống, đ&#244;ng lạnh v&#224; thực phẩm chế biến từ thịt. Hiện tại VISSAN đang chiếm 65% thị phần x&#250;c x&#237;ch b&#225;n trong nước với 3 thương hiệu ch&#237;nh Vissan, Ba B&#244;ng Mai, Dzui Dzui; 25% v&#224; 40% thị phần tr&#234;n lần lượt thị trường thực phẩm tươi sống nội địa v&#224; thị trường thực phẩm đ&#244;ng lạnh truyền thống,…Hệ thống ph&#226;n phối của Vissan phủ khắp cả nước với 120 nh&#224; ph&#226;n phối, 89 đại l&#253;, 268 sạp chợ, c&#243; mặt ở 223 si&#234;u thị, 59 cửa h&#224;ng giới thiệu sản phẩm v&#224; hệ thống 703 cửa h&#224;ng tiện lợi. &lt;/DIV&gt;	21/10/2016 00:00:00	Upcom	67000.0	80914300.0	2103771800000.00	Công ty Cổ phần Việt Nam Kỹ Nghệ Súc Sản	1	2059172751300.0	80913700.0	13171.1647624321	2.3247634518	1178.4672379585	1178.4672379585	21.5949999968	1.9321753587	0.0000000000	4972564392532.0	178091403833.0	1856520979402.0	0.0885594630	0.0524538624	0.0000000000	0.7420219295
VIT	2353	Công nghiệp	Xây dựng và Vật liệu	Xây dựng và Vật liệu	Vật liệu xây dựng & Nội thất	02/11/2001 08:22:00	195000000000.0	700	0	&lt;DIV style=&quot;FONT-FAMILY: Arial; FONT-SIZE: 10pt;&quot;&gt;C&#244;ng ty C&#244;ng ty Cổ phần Viglacera Ti&#234;n Sơn&amp;nbsp;(VIT) c&#243; tiền th&#226;n l&#224; C&#244;ng ty C&#244;ng ty Gạch Granite Ti&#234;n Sơn, được th&#224;nh lập v&#224;o năm 2001. 2007, VIT ch&#237;nh thức chuyển đổi m&#244; h&#236;nh kinh doanh th&#224;nh c&#244;ng ty cổ phần với vốn điều lệ l&#224; 15 tỷ đồng. Hiện tại, vốn điều lệ của c&#244;ng ty l&#224; 195 tỷ đồng. C&#244;ng ty hoat động ch&#237;nh trong lĩnh vực sản xuất kinh doanh c&#225;c loại gạch ốp l&#225;t Granite. B&#234;n cạch đ&#243;, c&#244;ng ty c&#242;n hoạt động trong c&#225;c lĩnh vực tư vấn, thiết kế, chuyển giao c&#244;ng nghệ sản xuất vật liệu x&#226;y dựng cũng như kinh doanh nguy&#234;n vật liệu x&#226;y dựng. VIT hiện đang quản l&#253; vận h&#224;nh 3 nh&#224; m&#225;y với c&#244;ng suất 10 triệu m2/năm tại Bắc Ninh, Th&#225;i B&#236;nh v&#224; B&#224; Rịa – Vũng T&#224;u. Sản phẩm gạch Viglacera Ti&#234;n Sơn c&#243; chất lượng tốt, được kh&#225;ch&amp;nbsp;h&#224;ng ưa chuộng,&amp;nbsp;đa dạng&amp;nbsp;nhiều d&#242;ng gạch granite như Eurotile, Singnature, Eco... C&#249;ng với hệ thống trang thiết bị được đầu tư đồng bộ với c&#225;c h&#227;ng lớn như Sacmi của Italia. Ng&#224;y 03/11/2019, VIT được ni&#234;m yết v&#224; giao dịch tr&#234;n Sở Giao dịch Chứng kho&#225;n Th&#224;nh phố H&#224; Nội (HNX).&lt;/DIV&gt;	03/11/2009 00:00:00	HNX	30000.0	19500000.0	0	Công ty Cổ phần Viglacera Tiên Sơn	1	276895228800.0	19499664.0	15114.0359096957	0.4229375282	3213.9938507146	3213.9938507146	4.4181789573	0.9395240348	0.0000000000	1473353633008.0	72162090485.0	1058060458091.0	0.2098068510	0.0604796537	0.0000000000	2.5900699155
VIW	7577	Tiện ích Cộng đồng	Điện, nước & xăng dầu khí đốt	Nước & Khí đốt	Nước	13/09/2013 00:00:00	580186000000.0	306	0	&lt;DIV style=&quot;FONT-FAMILY: Arial; FONT-SIZE: 10pt;&quot;&gt;Tổng c&#244;ng ty Đầu tư Nước v&#224; M&#244;i trường Việt Nam - C&#244;ng ty Cổ phần (VIW) c&#243; tiền th&#226;n l&#224; C&#244;ng ty X&#226;y dựng Cấp tho&#225;t nước được th&#224;nh lập v&#224;o năm 1975. C&#244;ng ty hoạt động&amp;nbsp;ch&#237;nh trong lĩnh vực thi c&#244;ng x&#226;y lắp, cung cấp dịch vụ tư vấn thiết kế trong&amp;nbsp;c&#225;c c&#244;ng tr&#236;nh nước, v&#224; sản xuất kinh doanh vật tư thiết bị ng&#224;nh nước. VIW ch&#237;nh thức hoạt động theo m&#244; h&#236;nh c&#244;ng ty cổ phần từ năm 2017. VIW l&#224; Tổng C&#244;ng ty Nh&#224; nước h&#224;ng đầu Việt Nam trong lĩnh vực cấp tho&#225;t nước v&#224; m&#244;i trường với hơn 40 năm kinh nghiệm trong c&#225;c lĩnh vực đầu tư x&#226;y dựng v&#224; thi c&#244;ng, tổng thầu thi c&#244;ng x&#226;y dựng v&#224; hơn 30 năm kinh nghiệm trong lĩnh vực tư vấn, tổng thầu tư vấn đầu tư v&#224; x&#226;y dựng c&#225;c dự &#225;n ph&#225;t triển nh&#224; ở, khu đ&#244; thị, khu c&#244;ng nghiệp, khu du lịch, c&#244;ng tr&#236;nh cấp nước, tho&#225;t nước, vệ sinh m&#244;i trường v&#224; hạ tầng kỹ thuật đ&#244; thị từ năm 1982.&amp;nbsp;VIW được giao dịch tr&#234;n thị trường UPCOM từ th&#225;ng 01/2018.&lt;/DIV&gt;	05/01/2018 00:00:00	Upcom	10500.0	58018600.0	0	Tổng công ty Đầu tư Nước và Môi trường Việt Nam - Công ty Cổ phần	1	429337640000.0	58018600.0	10233.8736663070	0.9129375261	-127.6006193531	-127.6006193531	-57.9934489152	0.7230888558	0.0540540541	1714000769795.0	23058607074.0	2304979708294.0	-0.0097894152	-0.0030279327	0.0000000000	2.1722562577
VKC	3357	Hàng Tiêu dùng	Ô tô và phụ tùng	Ô tô và phụ tùng	Lốp xe	01/01/1993 16:54:00	200000000000.0	125	0	"&lt;DIV style=&quot;FONT-FAMILY: Arial; FONT-SIZE: 10pt;&quot;&gt;
&lt;P&gt;C&#244;ng ty Cổ phần C&#225;p - Nhựa Vĩnh Kh&#225;nh (VKC), c&#243; tiền th&#226;n l&#224; X&#237; nghiệp Tự Doanh Cao Su Nhựa Vĩnh Kh&#225;nh được th&#224;nh lập từ năm 1993. Hoạt động kinh doanh ch&#237;nh của C&#244;ng ty bao gồm sản xuất v&#224; kinh doanh vỏ xe, ống nhựa, c&#225;p viễn th&#244;ng, c&#225;p sợi quang. Trong đ&#243; doanh thu từ lĩnh vực kinh doanh thương mại vỏ xe chiếm 70% tổng doanh thu. Thị trường hoạt động kinh doanh chủ yếu của C&#244;ng ty tập trung ở Th&#224;nh phố Hồ Ch&#237; Minh, Nam Bộ. Trải qua hơn 20 năm x&#226;y dựng v&#224; ph&#225;t triển, VKC từng bước thay đổi cơ cấu ng&#224;nh nghề kinh doanh tập trung v&#224;o 2 mảng kinh doanh cốt l&#245;i l&#224; ph&#226;n phối lốp xe v&#224; c&#225;p viễn th&#244;ng. Hiện nay, VKC c&#243; khả năng cung cấp trung b&#236;nh mỗi năm khoảng 120.000 th&#249;ng c&#225;p mạng LAN, 120.000 km dropwire, 1000.000 kg đồng, 10.000 tấn nhựa v&#224; 360.000 km c&#225;p quang, 1,000 tấn đồng v&#224; 10,000 tấn nhựa. Sản phẩm VKC sản xuất v&#224; phục vụ thị trường xuất khẩu như Nhật Bản, thị trường Đ&#244;ng Nam &#193;. C&#244;ng ty l&#224; đại l&#253; ph&#226;n phối vỏ xe cho c&#225;c h&#227;ng xe lớn tr&#234;n thế giới như: Cheng Shin&amp;nbsp;Rubber, Maxxis, Michelin, Brigestone, Dunlop, Yokohama.&lt;/P&gt;&lt;/DIV&gt;"	08/12/2010 00:00:00	HNX	13500.0	20000000.0	84000000000.00	Công ty Cổ phần Cáp nhựa Vĩnh Khánh	1	82899700000.0	19279000.0	12528.1084960838	0.0860319523	84.0316157996	84.0316157996	51.1712164414	0.3432281897	0.1162790698	980322033186.0	2088245386.0	653602542588.0	0.0067111041	0.0025973453	0.0000000000	1.7060992682
VKD	3537	Hàng Tiêu dùng	Thực phẩm và đồ uống	Bia và đồ uống	Đồ uống & giải khát	09/06/2006 13:51:00	119999880000.0	460	10	"&lt;DIV style=&quot;FONT-FAMILY: Arial; FONT-SIZE: 10pt;&quot;&gt;
&lt;P&gt;C&#244;ng ty Cổ phần Nước kho&#225;ng Kh&#225;nh H&#242;a (VKD) c&#243;&amp;nbsp;tiền th&#226;n l&#224; X&#237; nghiệp Nước kho&#225;ng Di&#234;n Kh&#225;nh được th&#224;nh lập năm 1990. Năm 2006 c&#244;ng ty chuyển sang hoạt động theo m&#244; h&#236;nh c&#244;ng ty cổ phần. Sản phẩm kinh doanh ch&#237;nh của c&#244;ng ty chủ yếu l&#224; c&#225;c mặt h&#224;ng như nước kho&#225;ng thi&#234;n nhi&#234;n, nước giải kh&#225;t từ nước kho&#225;ng; tr&#224; xanh vikoda, nước tăng lực... Sản phẩm của c&#244;ng ty được khai th&#225;c ngay tại nguồn mỏ ở độ s&#226;u 220 m&#233;t, nhiệt độ tại v&#242;i tr&#234;n 72 độ C nằm ở giữa thảm b&#249;n kho&#225;ng nguy&#234;n sinh rộng 30 ha, dưới ch&#226;n n&#250;i H&#242;n Chu&#244;ng. Sản phẩm được ti&#234;u thị rộng khắp to&#224;n quốc với 10 chi nh&#225;nh, trạm ph&#226;n phối v&#224; tr&#234;n 200 đại l&#253;, đặc biệt l&#224; c&#225;c thị trường lớn như th&#224;nh phố Hồ Ch&#237; Minh, Kh&#225;nh H&#242;a, Đ&#224; Nẵng, Đăk Lăk... Sản phẩm đa dạng, mẫu m&#227;, hiện nay C&#244;ng ty Cổ phần Nước Kho&#225;ng Kh&#225;nh H&#242;a đ&#227;&amp;nbsp;c&#243; hơn 10 sản phẩm với 22 chủng loại mẫu m&#227;. Ng&#224;y 12/04/2010, VKD ch&#237;nh thức giao dịch tr&#234;n thị trường UPCOM.&lt;/P&gt;&lt;/DIV&gt;"	12/04/2010 00:00:00	Upcom	0.0	11999988.0	0	Công ty Cổ phần Nước khoáng Khánh Hòa	0	423599576400.0	11999988.0	14262.9619744620	-2.5920379248	1350.9619614620	1350.9619614620	26.1295291851	2.4749417451	0.0000000000	289992655089.0	16211527326.0	263749025875.0	0.0994269624	0.0654017025	0.0000000000	0.5409918016
VLF	3577	Hàng Tiêu dùng	Thực phẩm và đồ uống	Sản xuất thực phẩm	Thực phẩm	13/04/1993 08:59:00	119599820000.0	22	0	"&lt;DIV style=&quot;FONT-FAMILY: Arial; FONT-SIZE: 10pt;&quot;&gt;
&lt;P&gt;C&#244;ng ty Cổ phần Lương thực Thực phẩm Vĩnh Long (VLF), tiền th&#226;n l&#224; Doanh nghiệp Nh&#224; nước,&amp;nbsp;được th&#224;nh lập năm 1993 tr&#234;n cơ sở s&#225;p nhập C&#244;ng ty Lương thực Thực phẩm tỉnh Vĩnh Long v&#224; C&#244;ng ty Lương thực Thị x&#227; Vĩnh Long. Năm 2006 C&#244;ng ty chuyển sang hoạt động theo m&#244; h&#236;nh c&#244;ng ty cổ phần. Sản phẩm kinh doanh ch&#237;nh của C&#244;ng ty chủ yếu l&#224; mặt h&#224;ng lương thực thực phẩm như gạo, tấm xuất khẩu. Trong đ&#243; doanh thu từ gạo chiếm khoảng 95% tổng doanh thu của C&#244;ng ty. B&#234;n cạnh đ&#243; c&#244;ng ty c&#242;n kinh doanh th&#234;m những mặt h&#224;ng mới như n&#244;ng sản c&#225;c loại, bao b&#236;, ph&#226;n b&#243;n. C&#244;ng ty c&#243; 6 x&#237; nghiệp chế biến lương thực c&#243; sức chứa gần 86.000 tấn với tổng c&#244;ng suất 44 tấn/giờ v&#224; năng lực sản xuất chế biến 300.000 tấn/năm. Nằm trong v&#249;ng nguy&#234;n liệu trọng điểm, giao th&#244;ng thuận lợi n&#234;n h&#224;ng năm c&#244;ng ty sản xuất chế biến gạo xuất khẩu từ 200.000 tấn trở l&#234;n. C&#225;c sản phẩm ch&#237;nh của c&#244;ng ty đ&#227; được xuất đi c&#225;c thị trường Singapore, Malaysia, Indonesia, China, Hong Kong, Ch&#226;u Phi. Ng&#224;y 13/05/2016, VLF ch&#237;nh thức giao dịch tr&#234;n thị trường UPCOM.&lt;/P&gt;&lt;/DIV&gt;"	21/12/2010 00:00:00	Upcom	30000.0	11959982.0	0	Công ty Cổ phần Lương thực Thực phẩm Vĩnh Long	0	10763983800.0	11959982.0	0.0	1.9378613509	-1139.1248574622	-1139.1248574622	-0.7900802042	0.0	0.0000000000	4205000.0	-13623912791.0	89579541963.0	0.0000000000	-0.1271951115	0.0000000000	-1.9668732181
VMC	2357	Công nghiệp	Xây dựng và Vật liệu	Xây dựng và Vật liệu	Xây dựng	11/07/2002 00:00:00	200000000000.0	628	986	&lt;DIV style=&quot;FONT-FAMILY: Arial; FONT-SIZE: 10pt;&quot;&gt;C&#244;ng ty Cổ phần VIMECO (VMC) tiền th&#226;n l&#224; X&#237; nghiệp thi c&#244;ng cơ giới thuộc Tổng C&#244;ng ty XNK X&#226;y dựng Việt Nam được th&#224;nh lập năm 1997. Năm 2003 c&#244;ng ty chuyển sang hoạt&amp;nbsp;động&amp;nbsp;theo m&#244; h&#236;nh c&#244;ng ty cổ phần.&amp;nbsp;Lĩnh vực kinh doanh ch&#237;nh của C&#244;ng ty l&#224; x&#226;y lắp (c&#244;ng tr&#236;nh thủy điện l&#224; sản phẩm ch&#237;nh), sản xuất v&#224; kinh doanh vật liệu x&#226;y dựng, đầu tư v&#224; kinh doanh bất động sản, xuất nhập khẩu v&#224; c&#225;c dịch vụ kh&#225;c. VIMECO l&#224; một trong những đơn vị trực thuộc c&#243; doanh thu v&#224; lợi nhuận lớn nhất Tổng c&#244;ng ty Vinaconex.&lt;/DIV&gt;	11/12/2006 00:00:00	HNX	42000.0	20000000.0	204000000000.00	Công ty Cổ phần VIMECO	1	206000000000.0	20000000.0	17590.0756659000	0.1911934035	540.7468915000	540.7468915000	19.0477285434	0.5855574584	0.0776699029	1156570476399.0	7824529282.0	1077246164411.0	0.0297840375	0.0092245162	0.0000000000	2.0550824432
