<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
BVH,20170504,58.50,58.60,57.70,57.80,189760,58.50,58.60,57.70,57.80,0,45580,37680
BVH,20170503,57.30,58.90,57.30,58.50,257860,57.30,58.90,57.30,58.50,0,64990,0
BVH,20170428,57.00,57.30,56.90,57.30,167390,57.00,57.30,56.90,57.30,86420,153140,97930
BVH,20170427,57.30,57.50,57.20,57.30,87540,57.30,57.50,57.20,57.30,0,5070,100
BVH,20170426,57.50,57.50,57.00,57.30,121030,57.50,57.50,57.00,57.30,100000,151110,137620
BVH,20170425,57.00,57.30,56.90,57.30,193290,57.00,57.30,56.90,57.30,0,104840,0
BVH,20170424,57.80,57.80,56.90,57.00,151560,57.80,57.80,56.90,57.00,0,72720,19100
BVH,20170421,57.40,57.90,57.20,57.30,232070,57.40,57.90,57.20,57.30,0,150280,55890
BVH,20170420,58.50,58.50,57.40,57.40,322070,58.50,58.50,57.40,57.40,0,126110,119610
BVH,20170419,57.60,58.50,57.60,58.50,128940,57.60,58.50,57.60,58.50,0,25210,27360
BVH,20170418,57.60,58.40,57.00,58.40,235550,57.60,58.40,57.00,58.40,0,128150,64870
BVH,20170417,58.10,58.40,57.00,57.60,216280,58.10,58.40,57.00,57.60,0,65720,6700
BVH,20170414,58.30,58.80,57.90,58.30,236910,58.30,58.80,57.90,58.30,0,20,28200
BVH,20170413,58.60,59.50,58.50,58.90,307040,58.60,59.50,58.50,58.90,0,107820,162550
BVH,20170412,58.60,59.00,58.50,58.80,221560,58.60,59.00,58.50,58.80,0,89170,29500
BVH,20170411,59.50,59.90,58.80,58.90,147670,59.50,59.90,58.80,58.90,0,33950,39720
BVH,20170410,58.30,60.20,58.00,59.50,375080,58.30,60.20,58.00,59.50,0,190680,1330
BVH,20170407,58.20,58.50,57.80,58.30,320210,58.20,58.50,57.80,58.30,162000,321550,338080
BVH,20170405,59.10,59.10,58.10,58.30,331140,59.10,59.10,58.10,58.30,0,3540,90410
BVH,20170404,58.40,59.30,58.40,59.10,207610,58.40,59.30,58.40,59.10,0,67040,85220
BVH,20170403,59.20,59.50,58.30,58.70,514410,59.20,59.50,58.30,58.70,0,62290,150200
BVH,20170331,60.80,60.80,59.10,59.20,760020,60.80,60.80,59.10,59.20,0,230930,396550
BVH,20170330,61.80,62.30,60.20,60.30,454690,61.80,62.30,60.20,60.30,0,15210,107990
BVH,20170329,61.40,61.90,61.10,61.50,364420,61.40,61.90,61.10,61.50,0,2140,138470
BVH,20170328,61.10,62.10,61.00,61.20,292670,61.10,62.10,61.00,61.20,0,12960,23910
BVH,20170327,60.60,61.30,60.10,61.10,361050,60.60,61.30,60.10,61.10,0,69910,12000
BVH,20170324,60.90,61.30,60.60,60.60,337960,60.90,61.30,60.60,60.60,0,32340,2200
BVH,20170323,59.50,61.00,59.40,60.20,351700,59.50,61.00,59.40,60.20,0,100390,21870
BVH,20170322,60.00,60.70,59.20,59.50,608420,60.00,60.70,59.20,59.50,0,103950,67700
BVH,20170321,61.40,61.40,60.00,60.10,262430,61.40,61.40,60.00,60.10,50000,73290,83450
BVH,20170320,59.80,61.30,59.80,61.00,318680,59.80,61.30,59.80,61.00,0,73430,0
BVH,20170317,59.00,59.50,58.80,59.00,1668510,59.00,59.50,58.80,59.00,0,478200,1334850
BVH,20170316,59.00,59.30,58.90,58.90,277890,59.00,59.30,58.90,58.90,20000,171550,213650
BVH,20170315,58.90,59.00,58.70,59.00,217720,58.90,59.00,58.70,59.00,0,100600,95970
BVH,20170314,58.80,59.30,58.80,58.90,271930,58.80,59.30,58.80,58.90,0,151260,147110
BVH,20170313,59.00,59.20,58.60,58.80,251860,59.00,59.20,58.60,58.80,0,118080,125500
BVH,20170310,59.10,59.80,59.10,59.10,169060,59.10,59.80,59.10,59.10,0,28040,41550
BVH,20170309,59.20,59.50,59.00,59.10,88430,59.20,59.50,59.00,59.10,0,7530,200
BVH,20170308,59.90,59.90,59.00,59.20,177030,59.90,59.90,59.00,59.20,0,40970,33080
BVH,20170307,59.20,60.00,58.80,59.50,87190,59.20,60.00,58.80,59.50,0,37190,4380
BVH,20170306,59.20,59.60,58.50,59.20,126510,59.20,59.60,58.50,59.20,0,42240,9540
BVH,20170303,58.00,59.60,58.00,59.20,222970,58.00,59.60,58.00,59.20,0,49810,22500
BVH,20170302,58.60,59.20,58.00,58.00,217560,58.60,59.20,58.00,58.00,0,53040,133140
BVH,20170301,59.50,59.80,58.00,58.40,319300,59.50,59.80,58.00,58.40,0,28780,111850
BVH,20170228,60.50,60.50,59.50,59.50,136630,60.50,60.50,59.50,59.50,0,24180,35260
BVH,20170227,59.70,60.30,59.30,59.50,200340,59.70,60.30,59.30,59.50,0,44890,83660
BVH,20170224,60.20,60.80,59.40,59.60,379040,60.20,60.80,59.40,59.60,0,83270,137100
BVH,20170223,61.80,61.80,60.30,60.50,288270,61.80,61.80,60.30,60.50,0,23900,107300
BVH,20170222,62.70,62.70,61.00,61.80,375730,62.70,62.70,61.00,61.80,0,54670,121910
BVH,20170221,63.00,63.30,62.50,62.50,261090,63.00,63.30,62.50,62.50,0,16130,56000
BVH,20170220,63.00,63.50,62.10,63.00,273660,63.00,63.50,62.10,63.00,0,160810,1590
BVH,20170217,63.40,63.40,62.30,63.00,299950,63.40,63.40,62.30,63.00,0,33900,65340
BVH,20170216,64.00,64.80,63.40,63.40,380870,64.00,64.80,63.40,63.40,0,158750,2150
BVH,20170215,63.00,63.80,62.50,63.70,204370,63.00,63.80,62.50,63.70,0,102040,9000
BVH,20170214,64.50,65.00,63.00,63.00,232650,64.50,65.00,63.00,63.00,0,5440,85110
BVH,20170213,63.40,64.50,63.40,64.50,224330,63.40,64.50,63.40,64.50,0,13390,2980
BVH,20170210,63.00,63.50,62.80,63.40,272250,63.00,63.50,62.80,63.40,0,10600,86620
BVH,20170209,63.20,63.20,62.80,62.80,256980,63.20,63.20,62.80,62.80,0,5850,75500
BVH,20170208,63.20,63.40,62.70,63.20,182800,63.20,63.40,62.70,63.20,0,23420,400
BVH,20170207,63.50,63.50,62.70,63.10,310920,63.50,63.50,62.70,63.10,0,75540,57300
BVH,20170206,64.00,64.00,63.20,63.20,258460,64.00,64.00,63.20,63.20,0,93570,0
BVH,20170203,62.60,63.90,62.50,63.40,468770,62.60,63.90,62.50,63.40,0,179180,21290
BVH,20170202,61.10,62.50,61.10,62.50,273290,61.10,62.50,61.10,62.50,0,108740,90700
BVH,20170125,60.90,61.90,60.90,61.10,135190,60.90,61.90,60.90,61.10,0,56620,34410
BVH,20170124,60.50,61.70,60.40,60.90,94590,60.50,61.70,60.40,60.90,0,2000,14600
BVH,20170123,60.60,61.70,60.30,60.90,50370,60.60,61.70,60.30,60.90,0,1570,6370
BVH,20170120,60.80,61.50,60.70,60.90,109880,60.80,61.50,60.70,60.90,0,21490,9660
BVH,20170119,60.30,61.70,60.30,60.80,129450,60.30,61.70,60.30,60.80,0,36000,23500
BVH,20170118,62.30,62.30,60.80,60.80,164310,62.30,62.30,60.80,60.80,0,3150,7290
BVH,20170117,61.40,62.10,61.40,62.00,232640,61.40,62.10,61.40,62.00,0,12000,40100
BVH,20170116,61.80,62.00,61.20,61.60,168550,61.80,62.00,61.20,61.60,0,16730,11500
BVH,20170113,62.50,63.50,61.60,62.00,189500,62.50,63.50,61.60,62.00,0,38750,5800
BVH,20170112,60.90,62.50,60.70,62.50,424200,60.90,62.50,60.70,62.50,0,8500,27830
BVH,20170111,60.60,61.60,60.50,60.90,244620,60.60,61.60,60.50,60.90,0,1940,12850
BVH,20170110,61.70,61.70,60.70,60.80,292960,61.70,61.70,60.70,60.80,0,35340,22360
BVH,20170109,61.40,62.50,61.10,61.60,339830,61.40,62.50,61.10,61.60,0,45730,8460
BVH,20170106,61.10,62.30,61.10,61.40,376830,61.10,62.30,61.10,61.40,0,64560,0
BVH,20170105,60.00,61.80,59.80,61.10,420990,60.00,61.80,59.80,61.10,0,5310,5030
BVH,20170104,59.30,60.60,59.30,60.10,364510,59.30,60.60,59.30,60.10,0,40450,30000
BVH,20170103,58.20,60.20,57.70,59.30,370020,58.20,60.20,57.70,59.30,0,16940,14370
BVH,20161230,58.60,58.80,58.20,58.20,164630,58.60,58.80,58.20,58.20,0,50240,0
BVH,20161229,58.50,59.00,58.50,58.60,195940,58.50,59.00,58.50,58.60,0,93720,41300
BVH,20161228,59.30,59.50,58.30,58.50,282240,59.30,59.50,58.30,58.50,0,62230,66100
BVH,20161227,59.20,59.80,59.10,59.30,148290,59.20,59.80,59.10,59.30,22000,22790,2670
BVH,20161226,59.60,60.20,59.20,59.20,183790,59.60,60.20,59.20,59.20,0,1000,200
BVH,20161223,59.00,59.80,58.60,59.60,302150,59.00,59.80,58.60,59.60,0,112250,68230
BVH,20161222,60.10,60.60,59.00,59.10,320770,60.10,60.60,59.00,59.10,0,89020,47180
BVH,20161221,58.80,60.50,58.60,60.10,518200,58.80,60.50,58.60,60.10,0,116000,115830
BVH,20161220,61.40,61.40,58.50,59.10,239350,61.40,61.40,58.50,59.10,0,1810,97330
BVH,20161219,59.30,61.40,59.30,61.30,292590,59.30,61.40,59.30,61.30,0,24600,34770
BVH,20161216,58.00,59.00,57.90,58.60,1888300,58.00,59.00,57.90,58.60,0,101780,96830
BVH,20161215,58.00,58.70,57.90,58.00,276630,58.00,58.70,57.90,58.00,0,101780,96830
BVH,20161214,56.70,58.00,56.70,58.00,228350,56.70,58.00,56.70,58.00,22000,99330,160120
BVH,20161213,57.40,57.40,56.70,56.90,164590,57.40,57.40,56.70,56.90,0,77640,115370
BVH,20161212,58.00,58.40,57.40,57.40,193550,58.00,58.40,57.40,57.40,0,132970,65200
BVH,20161209,58.10,58.80,58.00,58.70,211700,58.10,58.80,58.00,58.70,0,121530,78280
BVH,20161208,58.00,58.10,57.60,58.10,165760,58.00,58.10,57.60,58.10,0,117400,78050
BVH,20161207,58.50,58.80,56.50,58.00,92830,58.50,58.80,56.50,58.00,0,19700,50470
BVH,20161206,57.50,58.50,57.40,57.70,185170,57.50,58.50,57.40,57.70,0,63950,64920
BVH,20161205,57.80,58.20,56.80,57.60,171550,57.80,58.20,56.80,57.60,0,4420,91400
BVH,20161202,59.40,59.80,58.50,58.50,73400,59.40,59.80,58.50,58.50,0,12490,21890
BVH,20161201,60.00,60.00,59.00,59.40,190430,60.00,60.00,59.00,59.40,0,68070,104660
BVH,20161130,58.50,60.00,58.20,58.80,505370,58.50,60.00,58.20,58.80,0,305130,457170
BVH,20161129,60.70,61.00,57.90,58.40,484200,60.70,61.00,57.90,58.40,0,195010,424920
BVH,20161128,61.50,61.50,59.60,59.60,348810,61.50,61.50,59.60,59.60,0,65530,256310
BVH,20161125,62.00,62.50,62.00,62.10,191060,62.00,62.50,62.00,62.10,0,110930,87670
BVH,20161124,62.80,62.80,62.00,62.50,83010,62.80,62.80,62.00,62.50,0,24660,0
BVH,20161123,61.50,62.90,61.30,62.50,575610,61.50,62.90,61.30,62.50,0,336660,460200
BVH,20161122,60.50,62.00,60.40,61.50,431630,60.50,62.00,60.40,61.50,0,212200,376610
BVH,20161121,61.50,61.50,60.30,60.40,129320,61.50,61.50,60.30,60.40,0,10020,86830
BVH,20161118,61.20,61.90,60.60,61.50,132140,61.20,61.90,60.60,61.50,0,17110,99320
BVH,20161117,62.80,62.90,61.10,61.20,191790,62.80,62.90,61.10,61.20,0,9170,145240
BVH,20161116,63.00,63.00,62.70,62.80,132330,63.00,63.00,62.70,62.80,0,14220,102900
BVH,20161115,62.90,63.30,62.40,62.60,35780,62.90,63.30,62.40,62.60,0,9700,10620
BVH,20161114,63.00,63.50,62.40,62.40,227070,63.00,63.50,62.40,62.40,0,57880,175810
BVH,20161111,65.00,65.00,64.00,64.00,125130,65.00,65.00,64.00,64.00,0,72500,54670
BVH,20161110,64.80,66.80,63.50,64.50,220260,64.80,66.80,63.50,64.50,150000,280530,299630
BVH,20161109,65.50,65.50,62.00,64.80,304290,65.50,65.50,62.00,64.80,0,169390,104180
BVH,20161108,64.90,65.50,64.80,65.50,129950,64.90,65.50,64.80,65.50,0,73680,20000
BVH,20161107,62.50,65.50,62.50,64.90,153950,62.50,65.50,62.50,64.90,0,58600,115500
BVH,20161104,62.50,62.60,62.00,62.50,87790,62.50,62.60,62.00,62.50,0,12950,33430
BVH,20161103,64.30,64.30,62.50,62.50,125930,64.30,64.30,62.50,62.50,150000,180490,246750
